ID,POS,#,Name,DOB,Age,NAT,HT,WT,B,T,OVR,POT,LEA,LOY,AD,GRE,WE,INT,Type,Prone,CON P,GAP P,POW P,EYE P,K P,STU P,MOV P,CONT P,FBP,CHP,CBP,SLP,SIP,SPP,CTP,FOP,CCP,SCP,KCP,KNP,PIT,G/F,VELO,Slot,PT,STM,HLD,C ABI,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,SPE,STE,RUN,DEM,Sign,SctAcc
57959,SP,27,Darius Edwards,05/16/2010,19,CAN,"6' 8""",200 lbs,Left,Left,20,20,Normal,Normal,Normal,Normal,Normal,Low,Unknown,Normal,25,30,20,20,30,35,60,30,45,25,40,35,-,-,-,50,-,-,-,-,5,GB,87-89 Mph,Normal (3/4),GB'er,70,75,20,20,25,25,45,20,35,35,35,25,20,25,$650k,Extremely Hard,Very High
57780,SP,20,Efren Edwards,12/12/2007,21,USA,"6' 0""",195 lbs,Switch,Right,20,20,Normal,Normal,Normal,Normal,Normal,Normal,Unknown,Normal,30,30,20,25,40,35,20,40,50,45,55,-,-,-,-,-,-,-,-,-,3,NEU,90-92 Mph,Normal (3/4),Normal,50,65,20,20,35,35,50,30,25,35,35,20,20,20,Slot,Normal,Very High
58707,SP,20,Jim Edwards,02/18/2011,18,USA,"6' 0""",160 lbs,Right,Right,20,20,Normal,Normal,Normal,Normal,Low,Normal,Unknown,Normal,20,35,20,20,25,30,20,40,45,35,-,55,-,-,-,-,-,-,-,-,3,FB,85-87 Mph,Normal (3/4),Normal,70,50,25,25,35,25,50,25,40,30,20,25,20,20,Slot,Extremely Hard,Very High
59652,CL,21,Dan Eggers,01/30/2009,20,USA,"6' 0""",180 lbs,Right,Right,20,20,Normal,Low,Normal,Normal,Low,Normal,Unknown,Durable,30,30,20,20,35,30,30,40,45,35,-,-,-,-,40,-,-,-,-,-,3,EX FB,88-90 Mph,Normal (3/4),Normal,25,35,25,20,35,25,50,25,35,25,35,20,20,20,Slot,Normal,Very High
58686,SP,16,Tommy Eggleston,10/09/2007,21,CAN,"6' 3""",200 lbs,Right,Right,20,20,Normal,Normal,Low,Low,Normal,Normal,Unknown,Normal,25,30,25,35,30,40,25,50,60,30,60,-,-,-,-,-,-,-,-,-,3,NEU,89-91 Mph,Over the Top,Normal,65,55,25,20,35,40,50,35,25,50,30,35,30,35,Slot,Very Easy,Very High
57097,SP,14,Jonathan Erwin,07/03/2010,18,USA,"5' 10""",160 lbs,Left,Left,20,20,Normal,Normal,Normal,High,Normal,Normal,Unknown,Normal,35,35,20,25,50,30,25,50,45,40,65,-,-,-,-,-,-,-,-,-,3,NEU,84-86 Mph,Normal (3/4),Normal,60,65,20,20,25,25,55,20,30,40,35,25,20,20,Slot,Normal,Very High
57247,SS,12,Danny Escalante,08/12/2010,18,USA,"6' 3""",185 lbs,Right,Right,20,20,Normal,High,High,Normal,High,Normal,Unknown,Normal,35,45,35,45,45,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,80-83 Mph,Over the Top,Normal,20,20,20,25,40,45,50,45,55,40,55,60,65,65,Slot,Extremely Hard,Very High
57799,SP,14,Steve Eskue,06/13/2010,18,USA,"6' 3""",180 lbs,Right,Left,20,20,High,Normal,Normal,Normal,Normal,Normal,Unknown,Normal,30,40,20,20,45,40,30,45,50,45,-,-,-,-,50,45,-,-,-,-,4,NEU,87-89 Mph,Normal (3/4),Normal,70,65,20,20,25,25,60,20,25,35,30,30,20,20,Slot,Extremely Hard,Very High
58669,SP,19,Oscar Esquival,11/06/2007,21,CRC,"6' 2""",190 lbs,Right,Right,20,20,Low,Normal,Low,Normal,High,Normal,Unknown,Durable,30,30,20,25,35,30,20,40,45,-,50,-,-,-,-,-,45,-,-,-,3,NEU,89-91 Mph,Normal (3/4),Normal,55,45,20,20,30,40,55,25,30,35,25,30,25,25,Slot,Easy,Very High
57102,SP,28,Brad Evans,09/24/2010,18,USA,"6' 6""",195 lbs,Switch,Right,20,20,Normal,Normal,Normal,Normal,Normal,Normal,Unknown,Durable,35,30,35,25,50,30,25,35,40,-,55,50,-,-,-,-,-,-,-,-,3,NEU,83-85 Mph,Normal (3/4),Normal,55,65,20,20,30,30,60,35,35,25,30,20,25,20,Slot,Extremely Hard,Very High
58739,2B,4,Joe Fadely,01/22/2008,21,USA,"5' 11""",175 lbs,Right,Right,20,20,Normal,Normal,Normal,Normal,Low,Normal,Unknown,Durable,40,45,25,40,55,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Normal (3/4),Normal,20,20,20,25,60,50,45,50,30,45,35,70,65,60,Slot,Hard,Very High
56493,SP,89,Nate Fairless,10/03/2009,19,USA,"6' 4""",200 lbs,Right,Right,20,20,Normal,Normal,Normal,Normal,Low,Normal,Unknown,Durable,45,30,25,25,55,40,25,45,50,40,65,-,-,-,-,-,-,-,-,-,3,FB,86-88 Mph,Over the Top,Normal,75,60,20,20,30,35,60,30,25,20,40,20,25,20,Slot,Easy,Very High
57378,RP,11,Phil Farabaugh,09/24/2010,18,USA,"6' 2""",180 lbs,Right,Right,20,20,Normal,Normal,Low,Normal,Low,Normal,Unknown,Normal,40,30,25,20,45,40,20,50,45,50,-,45,-,40,-,40,-,-,50,-,6,FB,85-87 Mph,Sidearm,Normal,50,60,20,20,25,45,50,25,30,30,25,25,25,20,Slot,Hard,Very High
57266,SP,12,Caleb Faunce,02/12/2011,18,USA,"6' 1""",165 lbs,Right,Right,20,20,Low,Normal,Low,Normal,Normal,Normal,Unknown,Normal,35,30,25,20,40,30,35,40,40,35,55,-,-,-,-,-,-,-,-,-,3,FB,83-85 Mph,Over the Top,Normal,65,60,20,20,30,30,50,25,20,30,25,55,35,35,Slot,Extremely Hard,Very High
55704,SP,12,Andres Fernandez,08/29/2008,20,USA,"5' 11""",175 lbs,Right,Right,20,20,High,Normal,Normal,Normal,High,Normal,Unknown,Durable,25,30,25,25,30,35,25,20,-,20,-,65,-,-,40,-,-,-,-,-,3,NEU,89-91 Mph,Over the Top,Normal,70,70,20,20,20,35,35,25,20,25,35,20,20,20,Slot,Normal,Very High
57109,2B,22,Eric Fetner,07/09/2011,17,USA,"6' 1""",170 lbs,Switch,Right,20,20,Normal,Normal,Normal,Normal,Normal,High,Unknown,Normal,35,40,35,40,45,20,20,25,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Normal (3/4),Normal,20,20,20,20,55,35,35,45,35,40,30,35,20,20,Slot,Extremely Hard,Very High
57782,RP,17,Eric Finan,05/15/2007,22,USA,"5' 11""",175 lbs,Right,Right,20,20,Normal,Normal,Low,Low,Low,Normal,Unknown,Durable,30,30,20,25,40,35,25,30,45,35,-,40,-,-,40,40,-,-,-,-,5,NEU,90-92 Mph,Normal (3/4),Normal,45,50,20,20,20,25,55,25,30,30,35,20,25,20,Slot,Normal,Very High
48579,SP,89,Chad Finkley,02/12/2007,22,USA,"5' 11""",180 lbs,Right,Right,20,20,Normal,Normal,Normal,Normal,Normal,Normal,Unknown,Normal,30,30,25,30,35,35,25,35,55,25,-,-,-,50,-,-,-,-,-,-,3,FB,88-90 Mph,Over the Top,Normal,65,50,20,20,30,35,35,25,30,30,45,25,20,30,Slot,Hard,Very High
57967,RP,20,Eric Finley,04/11/2007,22,USA,"6' 2""",185 lbs,Left,Left,20,20,Normal,Normal,Normal,Normal,High,Normal,Unknown,Normal,30,30,30,25,40,35,35,40,40,-,25,50,-,45,-,-,-,-,-,-,4,NEU,88-90 Mph,Normal (3/4),Normal,50,65,20,20,30,20,50,20,35,35,35,20,25,20,Slot,Easy,Very High
28599,C,1,Sam Finn,07/11/2007,21,USA,"6' 4""",220 lbs,Right,Right,20,20,Low,Normal,Low,Normal,Normal,Normal,Unknown,Durable,35,35,40,50,45,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,84-86 Mph,Normal (3/4),Normal,20,20,55,55,35,35,45,25,25,30,45,25,30,20,Slot,Normal,Very High
57341,C,82,Josh Flanagan,09/13/2010,18,USA,"6' 2""",190 lbs,Right,Right,20,20,High,High,Normal,Low,Normal,Normal,Unknown,Normal,35,40,35,55,45,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Over the Top,Normal,20,20,45,55,40,35,30,25,35,25,25,20,25,20,Slot,Extremely Hard,Very High
59648,SP,37,Alex Flores,10/24/2007,21,USA,"6' 3""",205 lbs,Right,Right,20,20,Low,Normal,Low,Normal,Low,Low,Unknown,Normal,30,30,20,25,35,35,35,35,45,35,40,40,-,45,-,-,-,-,-,-,5,EX FB,90-92 Mph,Sidearm,Normal,65,40,25,20,25,25,45,25,35,45,45,30,20,20,Slot,Normal,Very High
57874,SP,20,Chris Flores,08/26/2011,17,USA,"6' 9""",200 lbs,Right,Right,20,20,Normal,Normal,Normal,Normal,Normal,Normal,Unknown,Normal,35,40,25,25,40,40,30,40,50,50,50,45,-,-,-,-,-,-,-,-,4,NEU,90-92 Mph,Normal (3/4),Normal,45,45,20,20,25,25,45,30,40,35,25,20,30,30,Slot,Extremely Hard,Very High
58750,SP,2,Mario Flores,02/19/2008,21,USA,"6' 0""",180 lbs,Left,Left,20,20,High,Normal,Low,Normal,Normal,Normal,Unknown,Fragile,25,30,20,25,30,35,25,45,45,45,45,-,-,-,-,40,-,-,35,-,5,NEU,88-90 Mph,Over the Top,Normal,60,70,20,20,30,35,50,20,35,40,40,35,25,20,Slot,Normal,Very High
58109,SP,24,Jimmy Flynn,06/01/2011,17,USA,"6' 5""",180 lbs,Right,Right,20,20,Normal,Normal,Low,Normal,Normal,Normal,Unknown,Normal,30,35,20,20,30,45,25,40,55,30,45,-,-,-,-,55,-,-,-,-,4,NEU,90-92 Mph,Normal (3/4),Normal,70,35,20,25,40,30,55,30,40,30,25,30,25,35,Slot,Extremely Hard,Very High
57817,RP,26,Ernie Foertsch,07/04/2007,21,USA,"6' 2""",195 lbs,Switch,Right,20,20,Normal,Normal,Low,Normal,Normal,Normal,Unknown,Durable,25,30,20,25,30,35,25,30,45,45,50,45,-,-,-,40,-,-,-,-,5,NEU,87-89 Mph,Normal (3/4),Normal,45,60,20,20,30,30,55,20,40,40,35,25,20,20,Slot,Extremely Hard,Very High
58760,SP,8,Danny Fonseca,09/16/2007,21,PUR,"6' 7""",220 lbs,Right,Right,20,20,Normal,Normal,Normal,Normal,Low,Normal,Unknown,Normal,30,30,25,25,35,40,25,40,50,55,35,-,-,-,-,45,-,-,-,-,4,NEU,91-93 Mph,Normal (3/4),Normal,55,50,20,25,35,35,55,20,25,30,55,20,20,20,Slot,Hard,Very High
57912,RP,17,Josh Ford,08/14/2007,21,USA,"6' 1""",185 lbs,Right,Right,20,20,Normal,Normal,Low,Low,Normal,Normal,Unknown,Durable,35,30,20,25,55,45,20,40,60,40,-,50,-,-,-,-,-,-,-,-,3,EX FB,94-96 Mph,Over the Top,Normal,40,70,20,20,30,35,65,30,50,25,35,25,20,25,Slot,Easy,Very High
57325,SP,10,Josh Forte,02/02/2011,18,USA,"6' 9""",205 lbs,Right,Right,20,20,Normal,Normal,Normal,Low,Normal,Normal,Unknown,Normal,25,30,20,20,30,30,20,40,40,40,-,-,-,40,-,35,-,-,-,-,4,FB,84-86 Mph,Normal (3/4),Normal,60,45,20,20,25,35,50,25,45,25,50,25,20,20,Slot,Normal,Very High
27459,SP,24,Mike Fortman,06/22/2007,21,USA,"6' 0""",190 lbs,Right,Right,20,20,Normal,Normal,High,Normal,High,Normal,Unknown,Normal,25,30,20,25,30,35,20,40,55,40,-,35,-,-,-,-,-,-,-,-,3,NEU,94-96 Mph,Over the Top,Normal,65,65,20,20,35,25,70,25,60,40,30,30,20,25,Slot,Hard,Very High
56887,SP,25,Ernie Foster,10/01/2006,22,USA,"6' 6""",200 lbs,Left,Left,20,20,Normal,Normal,Low,Normal,Low,Normal,Unknown,Normal,25,30,30,25,30,40,20,35,55,50,-,-,-,-,-,-,-,-,55,-,3,FB,91-93 Mph,Normal (3/4),Normal,70,65,20,25,30,35,60,20,30,50,40,20,20,20,Slot,Very Easy,Very High
57160,RP,20,Chris Frank,04/19/2011,18,USA,"6' 2""",170 lbs,Left,Left,20,20,Normal,High,Low,Normal,Low,Normal,Unknown,Durable,25,25,20,25,30,45,20,40,50,30,65,-,-,-,-,-,-,-,-,-,3,FB,84-86 Mph,Over the Top,Normal,45,55,20,20,20,25,45,20,20,25,20,25,25,20,Slot,Normal,Very High
51244,SP,4,Doug Frank,04/13/2006,23,USA,"6' 0""",190 lbs,Right,Right,20,20,Normal,Normal,Low,Low,Normal,Normal,Unknown,Normal,35,30,20,25,40,35,30,40,45,-,55,-,40,-,-,-,-,-,-,-,3,FB,89-91 Mph,Normal (3/4),Normal,65,50,25,25,40,25,60,25,35,35,40,30,20,20,Slot,Very Easy,Very High
19903,SP,8,Jonathan Franklin,04/22/2006,23,USA,"6' 0""",190 lbs,Left,Left,20,20,Normal,Normal,Low,Normal,Low,Low,Unknown,Normal,35,30,25,25,45,30,20,40,40,35,30,50,-,-,-,-,-,-,-,-,4,NEU,87-89 Mph,Normal (3/4),Normal,70,70,20,20,30,20,45,20,30,30,30,30,20,20,Slot,Very Easy,Very High
57342,2B,7,Dan Fritzinger,09/23/2011,17,USA,"6' 5""",190 lbs,Right,Right,20,20,Low,Low,Low,High,Low,Normal,Unknown,Normal,40,50,25,40,55,20,20,25,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Normal (3/4),Normal,20,20,20,20,25,55,40,50,45,50,35,20,45,40,Impossible,Impossible,Very High
58766,SP,17,Steve Frye,09/26/2008,20,USA,"6' 8""",220 lbs,Right,Right,20,20,Normal,Normal,Low,Normal,Low,Normal,Unknown,Normal,25,25,20,25,30,30,20,25,45,25,-,40,-,-,-,30,-,-,-,-,4,NEU,87-89 Mph,Normal (3/4),Normal,65,55,20,20,25,30,50,25,45,45,30,35,20,20,Slot,Hard,Very High
57140,SP,10,Dave Fuentes,11/11/2011,17,USA,"6' 7""",185 lbs,Right,Right,20,20,Normal,High,Normal,Low,Normal,Normal,Unknown,Normal,25,30,20,20,30,35,20,35,45,25,-,65,-,-,-,-,-,-,-,-,3,NEU,84-86 Mph,Over the Top,Normal,55,30,25,20,30,30,45,20,35,25,35,20,20,20,Slot,Normal,Very High
56219,SP,52,Josh Galbraith,09/21/2008,20,USA,"6' 6""",190 lbs,Right,Left,20,20,Low,Normal,Low,Normal,Low,Normal,Unknown,Normal,40,30,25,25,55,35,25,30,50,45,-,55,-,-,-,-,-,-,-,-,3,NEU,87-89 Mph,Normal (3/4),Normal,55,65,20,25,30,20,50,20,35,35,35,20,20,20,Slot,Normal,Very High
58759,SP,50,Jonathan Gamboa,04/16/2011,18,USA,"6' 7""",200 lbs,Right,Right,20,20,Normal,Normal,Low,High,Low,Low,Unknown,Durable,35,35,20,25,45,35,25,35,50,25,-,-,-,-,-,-,-,-,55,-,3,NEU,87-89 Mph,Normal (3/4),Normal,50,80,25,20,25,35,40,30,35,35,35,20,20,30,Slot,Hard,Very High
40469,SP,1,Tony Garibay,07/04/2007,21,CUB,"6' 6""",195 lbs,Right,Right,20,20,Normal,Normal,Low,High,Low,High,Unknown,Normal,25,30,20,25,30,30,20,35,40,35,-,-,-,-,40,40,-,-,-,-,4,FB,84-86 Mph,Normal (3/4),Normal,55,55,20,20,20,45,70,40,25,30,35,20,20,20,Slot,Normal,Very High
57291,SP,9,Nate Garner,02/11/2011,18,USA,"6' 1""",165 lbs,Left,Left,20,20,Normal,Normal,Normal,Normal,High,High,Unknown,Normal,25,30,20,25,30,30,25,45,40,-,55,45,-,-,-,-,-,-,-,-,3,FB,83-85 Mph,Normal (3/4),Normal,65,75,20,25,35,35,45,20,25,25,25,20,25,20,Impossible,Impossible,Very High
57986,SS,14,Pete Garvey,04/29/2007,22,USA,"6' 1""",185 lbs,Switch,Right,20,20,Normal,Low,High,Normal,High,Normal,Unknown,Normal,35,35,30,45,40,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,NEU,80-83 Mph,Normal (3/4),Normal,20,20,20,20,55,55,60,60,55,60,55,45,30,30,Slot,Very Easy,Very High
40193,C,10,Josh Gass,04/04/2008,21,USA,"5' 10""",180 lbs,Right,Right,20,20,Normal,Normal,Normal,Normal,Normal,Normal,Unknown,Durable,30,40,25,45,40,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Over the Top,Normal,20,20,40,40,20,25,35,20,20,25,30,20,25,25,Slot,Hard,Very High
52829,SP,9,Jerry Gatewood,09/10/2006,22,USA,"6' 1""",180 lbs,Right,Right,20,20,Low,Normal,Normal,Normal,Normal,Normal,Unknown,Normal,30,30,20,25,35,30,25,25,40,30,40,-,-,-,-,-,-,-,-,-,3,NEU,89-91 Mph,Normal (3/4),Normal,65,65,20,20,25,20,55,30,20,35,35,20,20,20,Slot,Very Easy,Very High
58674,2B,23,Dave Gaudette,09/10/2007,21,USA,"6' 3""",200 lbs,Right,Right,20,20,Normal,High,Normal,Low,High,Normal,Unknown,Durable,35,40,20,30,50,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Normal (3/4),Normal,20,20,20,20,45,45,45,60,40,50,35,60,60,55,Slot,Very Easy,Very High
57108,C,21,Dan Geisler,05/26/2011,18,USA,"6' 4""",200 lbs,Switch,Right,20,20,Normal,Low,Normal,High,Normal,Normal,Unknown,Normal,30,30,30,45,45,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Normal (3/4),Normal,20,20,35,45,30,35,40,20,20,50,40,20,20,20,Slot,Hard,Very High
58671,SP,9,Mike Getz,12/06/2007,21,USA,"6' 6""",215 lbs,Switch,Right,20,20,Normal,High,Low,Low,High,High,Unknown,Fragile,25,30,20,25,35,35,25,30,55,-,50,-,-,45,-,-,-,-,-,-,3,NEU,92-94 Mph,Normal (3/4),Normal,60,40,20,20,25,35,55,35,35,25,30,25,25,25,Slot,Hard,Very High
57908,C,5,Steve Getz,05/20/2010,19,USA,"6' 1""",190 lbs,Right,Right,20,20,Normal,High,Low,Low,Normal,Low,Unknown,Normal,30,30,35,35,45,20,20,25,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Normal (3/4),Normal,20,20,45,45,25,25,30,25,25,25,30,25,20,20,Slot,Hard,Very High
57852,SP,8,Mike Giacalone,05/06/2011,18,USA,"6' 1""",170 lbs,Left,Left,20,20,Low,Normal,Normal,High,Low,Normal,Unknown,Durable,25,35,20,25,25,40,35,40,55,25,65,-,-,-,-,-,-,-,-,-,3,NEU,87-89 Mph,Over the Top,Normal,50,70,20,25,20,30,50,25,30,25,30,20,20,20,Slot,Hard,Very High
57375,SP,1,Craig Gilberds,12/07/2010,18,CAN,"6' 4""",180 lbs,Right,Right,20,20,Low,Normal,Normal,Normal,Low,Low,Unknown,Normal,40,30,20,20,50,40,25,35,-,45,40,45,-,-,45,35,50,-,-,-,6,NEU,88-90 Mph,Normal (3/4),Normal,60,35,20,25,35,25,40,35,30,30,30,35,20,25,Slot,Extremely Hard,Very High
58023,2B,18,Chris Gill,05/06/2011,18,USA,"6' 1""",170 lbs,Right,Right,20,20,Low,Low,Low,Low,Low,Normal,Unknown,Normal,30,45,25,30,45,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Normal (3/4),Normal,20,20,20,20,55,50,40,40,45,45,30,55,30,25,Slot,Extremely Hard,Very High
57891,SP,3,Mike Gill,11/09/2007,21,USA,"6' 6""",210 lbs,Right,Right,20,20,Low,Normal,Low,Normal,Low,Normal,Unknown,Durable,40,30,30,30,50,35,20,35,55,-,-,-,-,-,-,-,40,-,55,-,3,FB,91-93 Mph,Normal (3/4),Normal,65,30,20,20,30,40,60,40,45,30,40,35,20,30,Slot,Hard,Very High
57133,SP,25,Ken Gillespie,02/22/2011,18,USA,"6' 9""",190 lbs,Left,Left,20,20,Normal,Normal,Low,Low,Normal,High,Unknown,Fragile,30,30,20,25,45,30,25,40,-,30,-,-,40,-,45,-,-,-,-,-,3,NEU,86-88 Mph,Normal (3/4),Normal,55,80,20,20,30,30,45,20,20,20,30,20,40,35,Slot,Extremely Hard,Very High
57349,CF,45,Joe Glasser,10/20/2011,17,USA,"6' 5""",200 lbs,Right,Right,20,20,Normal,Normal,Low,High,Normal,High,Unknown,Durable,35,40,30,35,55,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,NEU,80-83 Mph,Over the Top,Normal,20,20,20,20,25,35,45,40,30,50,55,40,30,30,Slot,Extremely Hard,Very High
57841,SP,45,Steve Goad,01/16/2008,21,USA,"6' 5""",200 lbs,Left,Left,20,20,Normal,High,Normal,Normal,High,Normal,Unknown,Normal,35,30,20,25,45,45,25,50,60,55,-,-,-,55,-,-,-,-,-,-,3,NEU,93-95 Mph,Over the Top,Normal,75,75,20,25,35,30,65,20,25,30,35,20,20,20,Slot,Normal,Very High
56469,SP,1,Dave Godina,06/03/2010,18,USA,"6' 5""",185 lbs,Right,Right,20,20,Normal,Normal,Low,Normal,Low,Low,Unknown,Normal,25,35,20,20,25,30,20,35,40,45,-,45,-,-,-,-,-,-,-,-,3,NEU,86-88 Mph,Normal (3/4),Normal,55,25,20,20,25,25,50,20,20,20,20,20,20,20,Slot,Very Easy,Very High
57999,3B,17,Joe Goetzinger,12/06/2007,21,USA,"6' 1""",195 lbs,Left,Right,20,20,Normal,Low,Low,Normal,Low,Normal,Unknown,Durable,40,40,40,45,55,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Over the Top,Normal,20,20,20,25,45,45,65,40,40,45,65,35,20,25,Slot,Easy,Very High
57384,C,56,Billy Gomez,03/16/2011,18,USA,"6' 1""",185 lbs,Right,Right,20,20,Normal,Normal,Low,Normal,Normal,Normal,Unknown,Durable,35,40,40,45,50,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Normal (3/4),Normal,20,20,35,35,20,35,30,20,30,35,30,20,30,35,Slot,Extremely Hard,Very High
40463,SP,28,Juan Gomez,10/28/2007,21,USA,"6' 3""",180 lbs,Right,Left,20,20,Low,High,Low,Normal,Low,Normal,Unknown,Normal,30,35,30,20,40,25,20,30,45,25,-,-,-,-,-,-,-,-,55,-,3,FB,83-85 Mph,Normal (3/4),Normal,70,65,20,20,25,35,50,20,20,25,40,25,35,45,Slot,Hard,Very High
56985,SP,17,Ricky Gomez,05/23/2010,19,PUR,"6' 4""",175 lbs,Switch,Right,20,20,Low,Normal,Normal,Low,Normal,High,Unknown,Normal,35,30,20,30,45,30,20,40,40,-,50,-,-,-,-,-,40,-,-,-,3,FB,86-88 Mph,Normal (3/4),Normal,55,65,20,20,30,35,50,40,25,25,30,25,20,20,Slot,Very Easy,Very High
57865,C,22,Orlando Gongora,02/26/2007,22,USA,"6' 0""",200 lbs,Right,Right,20,20,Normal,Low,Normal,Normal,Normal,Normal,Unknown,Normal,35,30,30,45,40,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Sidearm,Normal,20,20,40,40,40,30,35,30,40,20,35,40,55,70,Slot,Easy,Very High
57963,C,8,Tim Goss,05/05/2008,21,USA,"6' 0""",190 lbs,Right,Right,20,20,High,High,Normal,Low,Normal,Normal,Unknown,Normal,35,30,35,40,45,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Normal (3/4),Normal,20,20,45,45,35,45,35,20,20,45,40,20,45,40,Slot,Easy,Very High
57173,SP,27,Brad Gray,03/19/2011,18,USA,"6' 8""",195 lbs,Left,Right,20,20,Normal,Normal,Low,Normal,Low,High,Unknown,Normal,30,25,20,25,45,40,20,45,50,30,50,55,-,-,-,-,-,-,-,-,4,NEU,90-92 Mph,Normal (3/4),Normal,60,20,20,20,30,50,45,20,20,25,25,20,20,20,Slot,Extremely Hard,Very High
57408,SP,45,Mike Greco,10/17/2010,18,USA,"6' 2""",175 lbs,Left,Left,20,20,Normal,Normal,Low,High,Low,Low,Unknown,Normal,25,30,20,25,35,35,30,35,55,25,60,-,-,-,-,-,-,-,-,-,3,NEU,89-91 Mph,Normal (3/4),Normal,70,70,20,25,25,25,50,20,20,30,25,20,20,20,Slot,Extremely Hard,Very High
56934,SP,18,Jayden Green,07/23/2006,22,USA,"6' 3""",200 lbs,Right,Right,20,20,High,High,Normal,Low,High,Normal,Unknown,Durable,25,30,20,25,30,35,30,35,45,25,-,50,40,45,-,-,-,-,-,-,5,NEU,90-92 Mph,Sidearm,Normal,70,65,20,20,20,25,45,25,45,35,25,20,20,20,Slot,Very Easy,Very High
57183,RP,16,Joe Green,05/25/2011,18,USA,"6' 3""",175 lbs,Right,Right,20,20,Normal,Normal,Low,Normal,Low,Normal,Unknown,Durable,35,30,20,20,50,45,40,30,45,40,65,-,-,-,-,-,-,-,-,-,3,NEU,85-87 Mph,Normal (3/4),Normal,50,65,20,20,20,30,45,30,30,35,35,25,20,30,Slot,Extremely Hard,Very High
58057,SP,9,Tim Greenhaw,08/21/2007,21,USA,"6' 6""",200 lbs,Right,Right,20,20,Normal,Normal,Normal,Normal,Normal,Normal,Unknown,Normal,20,30,25,35,25,40,30,40,55,40,-,50,-,-,50,-,-,-,-,-,4,FB,91-93 Mph,Over the Top,Normal,60,40,25,20,35,35,45,25,45,25,35,25,20,20,Slot,Hard,Very High
57945,2B,8,Chris Greenwood,11/21/2007,21,USA,"6' 1""",190 lbs,Right,Right,20,20,Normal,Normal,Normal,Normal,Low,Normal,Unknown,Normal,30,35,30,50,40,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Normal (3/4),Normal,20,20,20,20,40,40,40,55,25,55,30,65,55,45,Slot,Hard,Very High
57798,SP,25,Curt Griffin,10/13/2010,18,USA,"6' 1""",180 lbs,Switch,Right,20,20,Normal,Normal,High,Normal,Low,High,Unknown,Durable,45,35,20,25,55,35,25,30,45,60,-,-,-,45,-,-,-,-,-,-,3,NEU,84-86 Mph,Over the Top,Normal,75,45,20,25,20,30,40,20,25,20,30,20,20,20,Slot,Extremely Hard,Very High
40978,SP,1,Ronnie Griffith,04/15/2007,22,USA,"6' 0""",165 lbs,Left,Left,20,20,Normal,Low,Low,Normal,Low,Normal,Unknown,Fragile,35,30,25,25,50,30,20,30,45,40,40,-,-,-,-,30,-,-,-,-,4,NEU,86-88 Mph,Over the Top,Normal,65,75,20,20,20,35,65,25,25,25,25,20,25,20,Slot,Very Easy,Very High
57357,SP,37,Omar Guerrero,08/02/2010,18,USA,"6' 6""",195 lbs,Right,Right,20,20,Normal,Normal,High,High,High,Normal,Unknown,Normal,35,30,20,25,50,25,20,40,35,25,50,-,-,-,-,-,-,-,-,-,3,NEU,83-85 Mph,Normal (3/4),Normal,70,35,20,20,20,30,55,25,25,25,35,20,20,20,Slot,Normal,Very High
57244,C,3,Chris Gulledge,07/17/2010,18,USA,"6' 4""",200 lbs,Right,Right,20,20,Normal,Normal,Low,Normal,Normal,Normal,Unknown,Normal,30,30,25,40,40,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Normal (3/4),Normal,20,20,45,30,35,30,25,30,25,35,20,20,25,30,Slot,Hard,Very High
57190,2B,23,Ron Gurley,05/29/2010,18,USA,"6' 5""",195 lbs,Switch,Right,20,20,Normal,Normal,Low,High,High,Normal,Unknown,Normal,35,35,30,35,50,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,80-83 Mph,Normal (3/4),Normal,20,20,20,20,55,35,50,55,25,45,40,60,60,70,Slot,Extremely Hard,Very High
